AMENITYID,ASSETID,BATHNUMBER,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,CADASTRALQUALITYID,CADCONSTRUCTIONYEAR,CADDWELLINGCOUNT,CADMAXBUILDINGFLOOR,CONSTRUCTEDAREA,CONSTRUCTIONYEAR,DISTANCE_TO_CASTELLANA,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,FLATLOCATIONID,FLOORCLEAN,HASAIRCONDITIONING,HASBOXROOM,HASDOORMAN,HASEASTORIENTATION,HASGARDEN,HASLIFT,HASNORTHORIENTATION,HASPARKINGSPACE,HASSOUTHORIENTATION,HASSWIMMINGPOOL,HASTERRACE,HASWARDROBE,HASWESTORIENTATION,ISDUPLEX,ISINTOPFLOOR,ISPARKINGSPACEINCLUDEDINPRICE,ISSTUDIO,LATITUDE,LONGITUDE,PARKINGSPACEPRICE,PERIOD,PRICE,ROOMNUMBER,UNITPRICE,geometry,region
3,A4953665809836580435,1,0,0,1,6,1978,7,5,77,null,2.0012,3.4242,0.3661,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,40.3879,-3.7183,1,201803,228000,2,2961.039,"{""coordinates"":[-3.7183,40.3879],""type"":""Point""}",Madrid
3,A14865192268988618297,1,0,0,1,5,1998,143,4,49,null,2.1726,3.6209,0.2528,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,40.3865,-3.72,1,201803,79000,1,1612.2449,"{""coordinates"":[-3.72,40.3865],""type"":""Point""}",Madrid
3,A12929736399547943611,1,0,0,1,6,1970,6,5,80,null,2.2704,3.684,0.1866,1,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,40.3862,-3.7211,1,201803,143000,3,1787.5,"{""coordinates"":[-3.7211,40.3862],""type"":""Point""}",Madrid
3,A12730156061976479126,1,0,0,1,6,1961,10,4,84,null,2.3718,3.5729,0.1183,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.3879,-3.7227,1,201803,138000,3,1642.8571,"{""coordinates"":[-3.7227,40.3879],""type"":""Point""}",Madrid
3,A17454616254617244857,1,0,0,1,4,2003,12,4,64,null,2.1943,3.6521,0.2404,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3863,-3.7202,1,201803,93000,2,1453.125,"{""coordinates"":[-3.7202,40.3863],""type"":""Point""}",Madrid
3,A11218876749978459151,1,0,0,1,6,1965,21,5,73,1965,2.2795,3.3875,0.3034,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3895,-3.7219,1,201803,164000,3,2246.5753,"{""coordinates"":[-3.7219,40.3895],""type"":""Point""}",Madrid
3,A7419015101413380271,1,0,0,1,7,1941,52,4,62,1941,2.1765,2.9001,0.2702,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,40.3939,-3.7205,1,201803,117000,2,1887.0968,"{""coordinates"":[-3.7205,40.3939],""type"":""Point""}",Madrid
3,A12698549242332583658,2,0,1,0,5,1965,59,14,100,1965,2.5054,3.7584,0.0858,1,7,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,40.3866,-3.724,1,201803,177000,3,1770,"{""coordinates"":[-3.724,40.3866],""type"":""Point""}",Madrid
2,A9047361076726289848,1,0,0,1,6,1964,13,6,60,1964,2.3928,3.3178,0.2921,null,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.3907,-3.7233,1,201803,126000,2,2100,"{""coordinates"":[-3.7233,40.3907],""type"":""Point""}",Madrid
3,A5475769533221457805,1,0,0,1,5,1965,15,8,50,null,2.4301,3.8581,0.2102,1,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,40.385,-3.7227,1,201803,154000,2,3080,"{""coordinates"":[-3.7227,40.385],""type"":""Point""}",Madrid
3,A2041206205696741574,1,0,0,1,7,1965,19,7,46,1965,2.0553,2.5316,0.2406,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,40.3969,-3.7187,1,201803,187000,2,4065.2174,"{""coordinates"":[-3.7187,40.3969],""type"":""Point""}",Madrid
3,A5345482663298863941,1,0,0,1,7,1973,11,3,71,null,3.2964,3.3086,0.818,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,40.3972,-3.7334,1,201803,129000,2,1816.9014,"{""coordinates"":[-3.7334,40.3972],""type"":""Point""}",Madrid
3,A14760277371429308692,1,0,0,1,6,1965,9,4,60,null,3.8406,4.0401,0.0858,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3932,-3.7403,1,201803,99000,2,1650,"{""coordinates"":[-3.7403,40.3932],""type"":""Point""}",Madrid
3,A9957502090452563537,1,0,1,0,5,1964,22,5,74,1964,2.8804,3.6532,0.2593,1,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.39,-3.729,1,201803,158000,3,2135.1351,"{""coordinates"":[-3.729,40.39],""type"":""Point""}",Madrid
3,A15204255771216687456,2,0,1,0,5,1990,61,5,110,1990,2.4196,2.7361,0.3944,1,3,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,40.3969,-3.7231,1,201803,121000,3,1100,"{""coordinates"":[-3.7231,40.3969],""type"":""Point""}",Madrid
3,A4900676506967196131,1,0,0,1,4,2008,20,4,41,2008,3.2751,3.771,0.3914,1,2,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,40.3915,-3.7337,1,201803,148000,0,3609.7561,"{""coordinates"":[-3.7337,40.3915],""type"":""Point""}",Madrid
3,A18287318711814124019,1,0,1,0,7,1964,20,5,74,null,3.1826,3.2854,0.7994,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3964,-3.7321,1,201803,80000,3,1081.0811,"{""coordinates"":[-3.7321,40.3964],""type"":""Point""}",Madrid
3,A1640331164826431430,1,0,0,1,8,1948,2,2,40,null,2.184,2.596,0.3673,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,40.3969,-3.7203,1,201803,152000,1,3800,"{""coordinates"":[-3.7203,40.3969],""type"":""Point""}",Madrid
3,A11653841412789930668,1,0,0,1,6,1998,14,5,77,null,3.4923,3.6473,0.4886,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3948,-3.736,1,201803,108000,3,1402.5974,"{""coordinates"":[-3.736,40.3948],""type"":""Point""}",Madrid
3,A11039608720056971228,1,0,0,1,7,1954,18,6,44,1954,2.3497,2.9556,0.1324,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.3942,-3.7225,1,201803,96000,2,2181.8182,"{""coordinates"":[-3.7225,40.3942],""type"":""Point""}",Madrid
3,A6958111687569134770,1,0,0,1,6,1973,16,5,75,null,3.4671,3.8957,0.4474,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.3916,-3.7359,1,201803,188000,3,2506.6667,"{""coordinates"":[-3.7359,40.3916],""type"":""Point""}",Madrid
3,A8621637098130918745,1,0,0,1,4,2006,27,6,50,null,3.2805,3.1754,0.9548,1,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.3988,-3.733,1,201803,174000,1,3480,"{""coordinates"":[-3.733,40.3988],""type"":""Point""}",Madrid
1,A1882936003000098069,1,0,0,1,6,1961,8,4,69,1961,3.385,3.4022,0.7236,null,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3969,-3.7345,1,201803,120000,3,1739.1304,"{""coordinates"":[-3.7345,40.3969],""type"":""Point""}",Madrid
3,A18235991987611931327,2,0,0,1,5,1994,71,4,120,null,2.8684,3.3679,0.4384,1,3,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,40.3931,-3.7288,1,201803,204000,4,1700,"{""coordinates"":[-3.7288,40.3931],""type"":""Point""}",Madrid
3,A14363902060927452197,1,0,1,0,6,1977,14,5,103,1977,3.5302,3.676,0.4557,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40.3948,-3.7364,1,201803,108000,3,1048.5437,"{""coordinates"":[-3.7364,40.3948],""type"":""Point""}",Madrid
3,A9102572265790011731,1,0,0,1,6,1966,9,4,90,null,3.4134,3.9824,0.3797,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3901,-3.7353,1,201803,159000,3,1766.6667,"{""coordinates"":[-3.7353,40.3901],""type"":""Point""}",Madrid
3,A15152586126379992568,1,0,0,1,6,1966,33,5,54,1966,3.2594,3.2175,0.9083,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40.398,-3.7329,1,201803,122000,2,2259.2593,"{""coordinates"":[-3.7329,40.398],""type"":""Point""}",Madrid
3,A10422341415304405061,1,0,0,1,7,1979,4,3,70,1979,3.0665,3.2721,0.6625,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3956,-3.7308,1,201803,167000,2,2385.7143,"{""coordinates"":[-3.7308,40.3956],""type"":""Point""}",Madrid
3,A820338890820729405,1,0,0,1,7,1964,52,4,74,1964,2.6774,3.2127,0.2422,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.3935,-3.7265,1,201803,141000,3,1905.4054,"{""coordinates"":[-3.7265,40.3935],""type"":""Point""}",Madrid
3,A14518225950856665217,1,0,0,1,6,1945,5,2,50,1945,2.6354,3.2964,0.238,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3923,-3.7261,1,201803,95000,2,1900,"{""coordinates"":[-3.7261,40.3923],""type"":""Point""}",Madrid
1,A4955905558737102914,1,0,1,0,7,1964,20,5,62,null,3.1046,3.216,0.7363,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3966,-3.7312,1,201803,80000,3,1290.3226,"{""coordinates"":[-3.7312,40.3966],""type"":""Point""}",Madrid
1,A3569619703367730395,2,0,0,1,4,2003,33,4,99,null,2.8516,3.5375,0.368,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,40.3911,-3.7287,1,201803,236000,3,2383.8384,"{""coordinates"":[-3.7287,40.3911],""type"":""Point""}",Madrid
3,A18388759339017405120,1,0,0,1,7,1964,4,3,65,null,3.203,3.389,0.7776,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.3954,-3.7325,1,201803,115000,3,1769.2308,"{""coordinates"":[-3.7325,40.3954],""type"":""Point""}",Madrid
3,A16927825558065958546,1,0,0,1,6,1966,9,4,76,1966,3.6268,4.0461,0.3039,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.3911,-3.7378,1,201803,130000,2,1710.5263,"{""coordinates"":[-3.7378,40.3911],""type"":""Point""}",Madrid
3,A4192563263509989334,1,0,0,1,7,1960,18,5,90,null,1.9031,2.3143,0.1261,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.3983,-3.7168,1,201803,224000,3,2488.8889,"{""coordinates"":[-3.7168,40.3983],""type"":""Point""}",Madrid
1,A11598850515890448261,1,0,0,1,7,1966,9,4,60,1966,3.1522,3.3313,0.7435,null,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3956,-3.7319,1,201803,75000,2,1250,"{""coordinates"":[-3.7319,40.3956],""type"":""Point""}",Madrid
3,A12797226303437908401,2,0,0,1,6,1968,4,3,120,null,2.5919,3.2395,0.1803,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40.3927,-3.7255,1,201803,196000,4,1633.3333,"{""coordinates"":[-3.7255,40.3927],""type"":""Point""}",Madrid
3,A1707437733061521086,1,0,0,1,6,1975,37,6,85,null,3.561,3.856,0.3422,1,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40.3929,-3.737,1,201803,126000,3,1482.3529,"{""coordinates"":[-3.737,40.3929],""type"":""Point""}",Madrid
3,A15506131682247781548,1,0,0,1,6,1967,11,5,90,null,2.4894,2.4486,0.7269,1,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,40.4005,-3.7235,1,201803,236000,3,2622.2222,"{""coordinates"":[-3.7235,40.4005],""type"":""Point""}",Madrid
3,A17695297905206059598,1,0,1,0,7,1968,25,6,67,1968,3.3363,3.2747,0.8537,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,40.398,-3.7338,1,201803,89000,3,1328.3582,"{""coordinates"":[-3.7338,40.398],""type"":""Point""}",Madrid
3,A6201235051264614890,1,0,1,0,6,1967,11,5,80,1967,2.4612,2.4011,0.719,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,40.4008,-3.7231,1,201803,174000,4,2175,"{""coordinates"":[-3.7231,40.4008],""type"":""Point""}",Madrid
3,A8538651348431371368,1,0,1,0,6,1970,41,5,81,1970,3.5101,3.9565,0.3884,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.3912,-3.7364,1,201803,140000,3,1728.3951,"{""coordinates"":[-3.7364,40.3912],""type"":""Point""}",Madrid
3,A11154233834673139744,1,0,1,0,8,1927,14,3,71,1927,2.4521,3.055,0.0457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3937,-3.7238,1,201803,102000,2,1436.6197,"{""coordinates"":[-3.7238,40.3937],""type"":""Point""}",Madrid
3,A6565516842438725924,1,0,0,1,6,1965,13,4,64,1965,3.6326,3.8342,0.3039,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40.3938,-3.7377,1,201803,115000,2,1796.875,"{""coordinates"":[-3.7377,40.3938],""type"":""Point""}",Madrid
3,A2552395444680870170,1,0,0,1,6,1968,17,4,72,null,3.6679,3.6662,0.4823,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40.3963,-3.7379,1,201803,156000,2,2166.6667,"{""coordinates"":[-3.7379,40.3963],""type"":""Point""}",Madrid
3,A17753964100680788345,2,0,0,1,8,2007,7,5,124,2007,2.7456,3.275,0.3128,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,40.3932,-3.7273,20001,201803,255000,3,2056.4516,"{""coordinates"":[-3.7273,40.3932],""type"":""Point""}",Madrid
3,A3526817240719599957,1,0,0,1,6,1973,43,5,75,null,3.6308,4.0136,0.2946,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40.3916,-3.7379,1,201803,126000,3,1680,"{""coordinates"":[-3.7379,40.3916],""type"":""Point""}",Madrid
3,A18316294212758373636,1,0,0,1,6,1987,5,4,67,null,2.5504,3.0234,0.1798,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3947,-3.7248,1,201803,81000,2,1208.9552,"{""coordinates"":[-3.7248,40.3947],""type"":""Point""}",Madrid
3,A7475457763329403571,2,0,0,1,3,2000,89,6,88,null,2.9631,3.5796,0.3431,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,40.3914,-3.73,1,201803,245000,2,2784.0909,"{""coordinates"":[-3.73,40.3914],""type"":""Point""}",Madrid
3,A8472342940465827503,1,1,0,0,4,2008,18,5,56,null,2.6902,3.1895,0.2559,null,null,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.3938,-3.7266,1,201803,150000,1,2678.5714,"{""coordinates"":[-3.7266,40.3938],""type"":""Point""}",Madrid
3,A17620642862412304013,1,0,0,1,6,1973,7,3,74,1973,3.6004,3.6987,0.4272,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3952,-3.7372,1,201803,124000,3,1675.6757,"{""coordinates"":[-3.7372,40.3952],""type"":""Point""}",Madrid
3,A8931696760485524907,2,0,0,1,7,1992,61,15,93,1992,2.9232,3.4633,0.465,1,3,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,40.3924,-3.7295,1,201803,114000,3,1225.8065,"{""coordinates"":[-3.7295,40.3924],""type"":""Point""}",Madrid
2,A1726202711382485017,2,0,0,1,6,1973,21,5,83,null,3.5907,3.9177,0.3108,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,40.3924,-3.7374,1,201803,134000,3,1614.4578,"{""coordinates"":[-3.7374,40.3924],""type"":""Point""}",Madrid
3,A7712121011837063619,1,0,1,0,6,1964,12,6,56,null,2.5453,2.322,0.883,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4025,-3.7239,1,201803,141000,3,2517.8571,"{""coordinates"":[-3.7239,40.4025],""type"":""Point""}",Madrid
3,A11693374478929273401,1,0,0,1,6,1960,30,8,71,null,2.2313,2.3358,0.4774,null,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40.3999,-3.7205,1,201803,239000,2,3366.1972,"{""coordinates"":[-3.7205,40.3999],""type"":""Point""}",Madrid
3,A6579854423080603269,2,0,0,1,8,2018,6,2,84,2018,2.7107,3.2047,0.2759,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,40.3938,-3.7268,1,201803,131000,2,1559.5238,"{""coordinates"":[-3.7268,40.3938],""type"":""Point""}",Madrid
2,A1979541264563298316,1,0,0,1,4,2007,9,5,54,2007,2.4648,2.8944,0.2378,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.3955,-3.7237,1,201803,108000,1,2000,"{""coordinates"":[-3.7237,40.3955],""type"":""Point""}",Madrid
1,A16844856050772327450,1,0,0,1,7,1965,19,3,68,null,3.6217,3.7046,0.4226,null,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3954,-3.7374,1,201803,98000,3,1441.1765,"{""coordinates"":[-3.7374,40.3954],""type"":""Point""}",Madrid
3,A3533106644602015708,1,0,0,1,4,2005,177,4,70,2005,3.2253,3.8441,0.2462,1,3,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,40.3902,-3.7331,1,201803,244000,1,3485.7143,"{""coordinates"":[-3.7331,40.3902],""type"":""Point""}",Madrid
3,A17454879167242029389,1,0,0,1,6,1968,13,5,75,null,3.5174,3.948,0.3963,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3914,-3.7365,1,201803,111000,3,1480,"{""coordinates"":[-3.7365,40.3914],""type"":""Point""}",Madrid
3,A16185642402087130746,1,0,0,1,4,2006,27,6,60,null,3.3233,3.2447,0.8847,1,3,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,40.3983,-3.7336,1,201803,161000,1,2683.3333,"{""coordinates"":[-3.7336,40.3983],""type"":""Point""}",Madrid
3,A7115634536732821646,1,0,0,1,6,1969,16,5,52,1969,3.6464,3.815,0.3142,1,4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,40.3942,-3.7379,1,201803,97000,2,1865.3846,"{""coordinates"":[-3.7379,40.3942],""type"":""Point""}",Madrid
3,A17422932179602973327,1,0,0,1,5,1976,16,5,70,null,3.38,3.27,0.8571,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3985,-3.7342,1,201803,107000,2,1528.5714,"{""coordinates"":[-3.7342,40.3985],""type"":""Point""}",Madrid
3,A5052763706809002747,1,0,0,1,8,2007,4,3,54,2007,3.3382,3.3407,0.7851,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.3972,-3.7339,1,201803,144000,2,2666.6667,"{""coordinates"":[-3.7339,40.3972],""type"":""Point""}",Madrid
3,A1173863583425476944,1,0,0,1,7,1979,4,3,70,1979,3.0112,3.195,0.6302,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3961,-3.7301,1,201803,160000,2,2285.7143,"{""coordinates"":[-3.7301,40.3961],""type"":""Point""}",Madrid
3,A12401934656954062521,1,0,0,1,7,1967,46,5,63,null,3.7283,4.0351,0.1795,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40.3922,-3.739,1,201803,126000,3,2000,"{""coordinates"":[-3.739,40.3922],""type"":""Point""}",Madrid
2,A10571612920700224332,1,0,0,1,7,1958,28,6,61,1958,2.1388,2.6773,0.3666,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40.3959,-3.7198,1,201803,101000,2,1655.7377,"{""coordinates"":[-3.7198,40.3959],""type"":""Point""}",Madrid
3,A5972176616824491421,1,0,0,1,6,1973,43,5,85,null,3.6711,4.0153,0.2431,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3919,-3.7383,1,201803,131000,3,1541.1765,"{""coordinates"":[-3.7383,40.3919],""type"":""Point""}",Madrid
2,A15970196288208613281,1,0,0,1,4,2007,9,5,58,2007,2.5438,2.9667,0.2271,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.3952,-3.7247,1,201803,98000,1,1689.6552,"{""coordinates"":[-3.7247,40.3952],""type"":""Point""}",Madrid
3,A7790049805693301608,1,0,0,1,7,1969,11,5,51,null,3.4783,3.5658,0.561,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3957,-3.7357,1,201803,71000,3,1392.1569,"{""coordinates"":[-3.7357,40.3957],""type"":""Point""}",Madrid
1,A14711481299687621174,1,0,1,0,7,1967,50,5,55,null,3.7689,4.055,0.1368,null,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3923,-3.7395,1,201803,70000,3,1272.7273,"{""coordinates"":[-3.7395,40.3923],""type"":""Point""}",Madrid
3,A7069575800329743591,1,0,0,1,9,2001,2,1,60,2001,3.5882,3.668,0.4584,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,40.3955,-3.737,1,201803,156000,2,2600,"{""coordinates"":[-3.737,40.3955],""type"":""Point""}",Madrid
3,A4337590294528441743,1,0,1,0,5,1975,30,6,65,null,1.9655,2.41,0.1413,2,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,40.3977,-3.7176,1,201803,137000,3,2107.6923,"{""coordinates"":[-3.7176,40.3977],""type"":""Point""}",Madrid
1,A14380890787272461203,1,0,0,1,6,1977,66,7,84,null,3.5443,3.9056,0.3598,null,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.3921,-3.7368,1,201803,134000,3,1595.2381,"{""coordinates"":[-3.7368,40.3921],""type"":""Point""}",Madrid
3,A4951537808984272694,2,0,0,1,7,1984,2,2,70,null,3.4221,3.4672,0.6588,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.3964,-3.735,1,201803,208000,2,2971.4286,"{""coordinates"":[-3.735,40.3964],""type"":""Point""}",Madrid
3,A13261173072863485988,1,0,0,1,7,2001,17,4,51,null,2.5604,3.1087,0.1315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3938,-3.725,1,201803,98000,1,1921.5686,"{""coordinates"":[-3.725,40.3938],""type"":""Point""}",Madrid
3,A1570513880527628202,1,0,0,1,7,1986,14,15,95,null,3.1791,3.6105,0.4727,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,40.3926,-3.7325,1,201803,166000,3,1747.3684,"{""coordinates"":[-3.7325,40.3926],""type"":""Point""}",Madrid
3,A5529929082907320485,1,0,0,1,8,1969,7,3,91,1969,2.6642,3.0989,0.2591,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3946,-3.7262,1,201803,142000,4,1560.4396,"{""coordinates"":[-3.7262,40.3946],""type"":""Point""}",Madrid
3,A17547522236553782647,1,0,0,1,6,1964,11,6,90,null,2.506,2.3043,0.8444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4023,-3.7235,1,201803,194000,4,2155.5556,"{""coordinates"":[-3.7235,40.4023],""type"":""Point""}",Madrid
3,A17222309892443392594,1,0,1,0,6,1969,10,3,60,null,3.297,3.3205,0.8067,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40.3971,-3.7334,1,201803,90000,2,1500,"{""coordinates"":[-3.7334,40.3971],""type"":""Point""}",Madrid
3,A10259809709843911910,1,0,1,0,6,1960,12,6,72,1960,2.5855,2.3559,0.9114,1,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,40.4024,-3.7244,1,201803,171000,3,2375,"{""coordinates"":[-3.7244,40.4024],""type"":""Point""}",Madrid
3,A5593881297726638652,2,0,0,1,4,2002,9,4,120,2002,3.0917,3.671,0.3112,1,2,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,40.3913,-3.7315,1,201803,281000,3,2341.6667,"{""coordinates"":[-3.7315,40.3913],""type"":""Point""}",Madrid
3,A1817453005140162776,2,0,0,1,7,1952,30,6,72,1952,2.1835,2.7098,0.3858,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.3958,-3.7204,1,201803,193000,2,2680.5556,"{""coordinates"":[-3.7204,40.3958],""type"":""Point""}",Madrid
3,A2910702958978809114,1,0,0,1,7,1966,19,5,64,1966,3.1359,3.2662,0.7502,1,4,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,40.3963,-3.7316,1,201803,135000,2,2109.375,"{""coordinates"":[-3.7316,40.3963],""type"":""Point""}",Madrid
3,A5084035026643940371,2,0,0,1,5,1959,20,5,112,1959,2.9505,3.7403,0.1699,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40.3894,-3.7298,1,201803,228000,3,2035.7143,"{""coordinates"":[-3.7298,40.3894],""type"":""Point""}",Madrid
3,A3661643797507082554,2,0,0,1,4,2007,91,4,85,null,3.355,3.9203,0.3477,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,40.3903,-3.7346,1,201803,221000,2,2600,"{""coordinates"":[-3.7346,40.3903],""type"":""Point""}",Madrid
3,A5116165381613878547,1,0,1,0,7,1967,46,5,67,1967,3.7244,4.0659,0.202,1,4,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,40.3918,-3.739,1,201803,88000,3,1313.4328,"{""coordinates"":[-3.739,40.3918],""type"":""Point""}",Madrid
3,A4862839841231405731,1,0,1,0,5,1989,22,3,71,null,3.4918,3.7588,0.4236,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.3935,-3.7361,1,201803,112000,3,1577.4648,"{""coordinates"":[-3.7361,40.3935],""type"":""Point""}",Madrid
3,A11746569408262380195,1,0,1,0,5,1962,30,7,91,1962,2.3926,2.4203,0.6233,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40.4001,-3.7224,1,201803,287000,3,3153.8462,"{""coordinates"":[-3.7224,40.4001],""type"":""Point""}",Madrid
3,A13374716122477712232,2,1,0,0,6,2002,10,4,103,null,3.121,3.7501,0.2366,1,null,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,40.3906,-3.7319,1,201803,312000,2,3029.1262,"{""coordinates"":[-3.7319,40.3906],""type"":""Point""}",Madrid
3,A11658555436702000869,1,0,0,1,7,1950,15,5,67,null,2.6549,3.2129,0.2208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3933,-3.7262,1,201803,146000,3,2179.1045,"{""coordinates"":[-3.7262,40.3933],""type"":""Point""}",Madrid
