LOCATIONID,LOCATIONNAME,WKT,ZONELEVELID,city
0-EU-ES-46-02-002-250-12-005,Penya-Roja,"{""coordinates"":[[[[-0.3596,39.4634],[-0.36,39.4633],[-0.3598,39.4627],[-0.3597,39.4623],[-0.3595,39.462],[-0.3584,39.4607],[-0.358,39.4601],[-0.3579,39.46],[-0.3558,39.4593],[-0.3542,39.4586],[-0.3541,39.4586],[-0.3529,39.4579],[-0.352,39.4573],[-0.351,39.4567],[-0.3498,39.456],[-0.3462,39.4544],[-0.3451,39.4539],[-0.3419,39.4539],[-0.3417,39.4539],[-0.3415,39.4549],[-0.3414,39.4556],[-0.3412,39.4564],[-0.3409,39.4576],[-0.3408,39.4578],[-0.3421,39.4581],[-0.343,39.4583],[-0.344,39.4585],[-0.3423,39.4595],[-0.3434,39.4598],[-0.3455,39.4603],[-0.3476,39.4608],[-0.348,39.4609],[-0.3492,39.4613],[-0.3501,39.4616],[-0.3526,39.4622],[-0.3526,39.4623],[-0.3524,39.4626],[-0.3522,39.4631],[-0.3542,39.4637],[-0.354,39.4642],[-0.3547,39.4644],[-0.3548,39.4642],[-0.3552,39.4645],[-0.3559,39.465],[-0.3562,39.4653],[-0.3565,39.4655],[-0.3571,39.4659],[-0.3574,39.4654],[-0.358,39.4641],[-0.3588,39.4636],[-0.3596,39.4634]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-13-003,L'Amistat,"{""coordinates"":[[[[-0.3484,39.4741],[-0.352,39.4752],[-0.3525,39.4752],[-0.3532,39.4738],[-0.354,39.4724],[-0.3544,39.4715],[-0.3536,39.4713],[-0.3526,39.471],[-0.3516,39.4707],[-0.3507,39.4704],[-0.3497,39.4701],[-0.3495,39.47],[-0.3488,39.4716],[-0.3484,39.4727],[-0.3481,39.4735],[-0.3477,39.4738],[-0.3476,39.474],[-0.3479,39.474],[-0.3484,39.4741]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-06-001,Exposició,"{""coordinates"":[[[[-0.3659,39.4744],[-0.3656,39.474],[-0.3652,39.4735],[-0.3646,39.4737],[-0.3638,39.4742],[-0.3627,39.4739],[-0.3616,39.4736],[-0.3607,39.4733],[-0.3604,39.4738],[-0.36,39.4747],[-0.3594,39.4745],[-0.3586,39.4761],[-0.3581,39.477],[-0.3584,39.4771],[-0.3595,39.4774],[-0.3606,39.4777],[-0.3619,39.4781],[-0.3626,39.4783],[-0.3652,39.4791],[-0.3664,39.4794],[-0.3667,39.4787],[-0.3669,39.4782],[-0.3673,39.4774],[-0.3675,39.4772],[-0.3681,39.4771],[-0.3676,39.4765],[-0.3668,39.4754],[-0.3659,39.4744]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-05-004,Tormos,"{""coordinates"":[[[[-0.3856,39.4895],[-0.3862,39.4894],[-0.3857,39.4892],[-0.3855,39.4891],[-0.3837,39.4883],[-0.3816,39.4873],[-0.3802,39.4875],[-0.3794,39.4877],[-0.379,39.4864],[-0.3788,39.4864],[-0.3782,39.4863],[-0.3781,39.4863],[-0.3778,39.4867],[-0.3773,39.4874],[-0.3768,39.4881],[-0.3761,39.4891],[-0.3748,39.4908],[-0.3744,39.4916],[-0.3741,39.492],[-0.3742,39.492],[-0.376,39.4916],[-0.3782,39.4911],[-0.3803,39.4907],[-0.3823,39.4902],[-0.3847,39.4897],[-0.3856,39.4895]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-05-005,Sant Antoni,"{""coordinates"":[[[[-0.3736,39.4919],[-0.3741,39.492],[-0.3744,39.4916],[-0.3748,39.4908],[-0.3769,39.488],[-0.3773,39.4874],[-0.376,39.4869],[-0.3763,39.4864],[-0.3757,39.4864],[-0.3745,39.4865],[-0.3728,39.4867],[-0.3724,39.4867],[-0.3718,39.4866],[-0.3716,39.4864],[-0.3713,39.4872],[-0.3698,39.4869],[-0.3697,39.487],[-0.3693,39.4873],[-0.3692,39.4874],[-0.3684,39.488],[-0.3699,39.4891],[-0.3713,39.4901],[-0.3725,39.491],[-0.3734,39.4918],[-0.3736,39.4919]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-12-003,La Creu del Grau,"{""coordinates"":[[[[-0.3408,39.4578],[-0.3401,39.4608],[-0.3394,39.4613],[-0.3388,39.4617],[-0.3387,39.4618],[-0.3395,39.462],[-0.3409,39.4624],[-0.342,39.4627],[-0.3428,39.463],[-0.344,39.4633],[-0.3446,39.4635],[-0.3462,39.464],[-0.3465,39.4641],[-0.3474,39.4643],[-0.3486,39.4647],[-0.3488,39.4645],[-0.3496,39.4647],[-0.3502,39.4649],[-0.3506,39.4641],[-0.3508,39.4636],[-0.351,39.4631],[-0.3512,39.4628],[-0.3516,39.462],[-0.3511,39.4618],[-0.3502,39.4616],[-0.3492,39.4613],[-0.3489,39.4612],[-0.348,39.4609],[-0.3477,39.4608],[-0.3456,39.4603],[-0.3434,39.4598],[-0.3423,39.4595],[-0.344,39.4585],[-0.3435,39.4584],[-0.3428,39.4583],[-0.3423,39.4581],[-0.3408,39.4578]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-12-001,Aiora,"{""coordinates"":[[[[-0.3354,39.466],[-0.3354,39.466],[-0.3373,39.4665],[-0.3381,39.4668],[-0.3387,39.467],[-0.3398,39.4673],[-0.3402,39.4674],[-0.3415,39.4677],[-0.3419,39.4679],[-0.3427,39.4681],[-0.3433,39.4683],[-0.3435,39.4685],[-0.3436,39.4686],[-0.3437,39.4687],[-0.344,39.4688],[-0.3444,39.4686],[-0.3447,39.4686],[-0.3447,39.4687],[-0.3454,39.4689],[-0.3459,39.469],[-0.3464,39.4691],[-0.347,39.4693],[-0.3472,39.4694],[-0.3481,39.4696],[-0.3484,39.4697],[-0.3488,39.4688],[-0.3494,39.4689],[-0.3499,39.469],[-0.3505,39.4676],[-0.3513,39.4655],[-0.3502,39.4652],[-0.3487,39.4647],[-0.3464,39.464],[-0.3453,39.4637],[-0.344,39.4633],[-0.3427,39.463],[-0.3416,39.4626],[-0.3402,39.4622],[-0.3387,39.4618],[-0.3384,39.462],[-0.3379,39.4624],[-0.3372,39.4629],[-0.3364,39.464],[-0.3359,39.4647],[-0.3355,39.4656],[-0.3354,39.466]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-06-002,Mestalla,"{""coordinates"":[[[[-0.3581,39.477],[-0.3588,39.4756],[-0.3594,39.4745],[-0.36,39.4747],[-0.3602,39.4743],[-0.3605,39.4737],[-0.3607,39.4733],[-0.3615,39.4736],[-0.3638,39.4742],[-0.3642,39.4739],[-0.3646,39.4737],[-0.3652,39.4735],[-0.3668,39.4727],[-0.3666,39.4724],[-0.3663,39.4721],[-0.3657,39.4713],[-0.3651,39.4707],[-0.3652,39.4706],[-0.3642,39.469],[-0.3634,39.4678],[-0.3628,39.4667],[-0.3622,39.4658],[-0.3621,39.4656],[-0.3615,39.4643],[-0.3609,39.4632],[-0.36,39.4633],[-0.3596,39.4634],[-0.3588,39.4636],[-0.358,39.4641],[-0.3576,39.465],[-0.3574,39.4654],[-0.3571,39.4659],[-0.3569,39.4664],[-0.3566,39.467],[-0.3564,39.4675],[-0.3558,39.4687],[-0.3553,39.4697],[-0.3545,39.4712],[-0.3539,39.4725],[-0.3532,39.4739],[-0.3525,39.4752],[-0.3538,39.4757],[-0.3562,39.4764],[-0.3581,39.477]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-06-004,Ciutat Universitària,"{""coordinates"":[[[[-0.3652,39.4791],[-0.3628,39.4784],[-0.3618,39.4781],[-0.3606,39.4777],[-0.3597,39.4775],[-0.3581,39.477],[-0.3568,39.4766],[-0.3561,39.4764],[-0.3538,39.4757],[-0.3533,39.4768],[-0.3527,39.478],[-0.3546,39.4786],[-0.3548,39.4782],[-0.3551,39.4783],[-0.3555,39.4784],[-0.356,39.4788],[-0.3567,39.4793],[-0.3581,39.4803],[-0.3584,39.4805],[-0.3594,39.4813],[-0.3595,39.4814],[-0.36,39.4811],[-0.3607,39.4805],[-0.3612,39.4794],[-0.3645,39.4804],[-0.3652,39.4791]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-12-004,Camí Fondo,"{""coordinates"":[[[[-0.357,39.4662],[-0.3571,39.4659],[-0.3568,39.4657],[-0.3565,39.4655],[-0.3562,39.4653],[-0.356,39.4651],[-0.3552,39.4645],[-0.3548,39.4642],[-0.3547,39.4644],[-0.354,39.4642],[-0.3542,39.4637],[-0.3522,39.4631],[-0.3524,39.4627],[-0.3525,39.4625],[-0.3526,39.4623],[-0.3526,39.4622],[-0.3519,39.4621],[-0.3516,39.462],[-0.3508,39.4636],[-0.3506,39.4641],[-0.3502,39.4649],[-0.3492,39.4646],[-0.349,39.4645],[-0.3488,39.4645],[-0.3486,39.4647],[-0.3497,39.4651],[-0.3502,39.4652],[-0.3506,39.4653],[-0.3513,39.4655],[-0.3515,39.4656],[-0.3522,39.4658],[-0.3543,39.4664],[-0.3561,39.4669],[-0.3566,39.467],[-0.357,39.4662]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-13-002,Ciutat Jardí,"{""coordinates"":[[[[-0.34,39.4735],[-0.341,39.4738],[-0.3418,39.474],[-0.3424,39.4742],[-0.3428,39.4743],[-0.3431,39.4744],[-0.344,39.4746],[-0.3446,39.4747],[-0.346,39.4751],[-0.3472,39.4755],[-0.3476,39.4744],[-0.3477,39.4743],[-0.3476,39.474],[-0.3477,39.4738],[-0.3481,39.4735],[-0.3488,39.4716],[-0.3495,39.47],[-0.3493,39.47],[-0.3481,39.4696],[-0.3472,39.4694],[-0.3464,39.4691],[-0.3459,39.469],[-0.3454,39.4689],[-0.3447,39.4687],[-0.3447,39.4686],[-0.3444,39.4686],[-0.344,39.4688],[-0.3439,39.4687],[-0.3436,39.4693],[-0.3427,39.4712],[-0.3424,39.4718],[-0.3423,39.472],[-0.3421,39.472],[-0.3418,39.4719],[-0.3414,39.4718],[-0.3413,39.4717],[-0.3409,39.4716],[-0.3407,39.4715],[-0.3404,39.4714],[-0.3401,39.4714],[-0.3399,39.4719],[-0.3407,39.4722],[-0.3402,39.4731],[-0.34,39.4735]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-07-004,La Fontsanta,"{""coordinates"":[[[[-0.4057,39.4636],[-0.4057,39.4638],[-0.4061,39.4671],[-0.4061,39.4673],[-0.4062,39.4677],[-0.4062,39.4679],[-0.4061,39.4685],[-0.4058,39.4694],[-0.4057,39.4698],[-0.4058,39.4698],[-0.4068,39.4699],[-0.4085,39.4699],[-0.4105,39.4697],[-0.4101,39.4671],[-0.41,39.466],[-0.412,39.4659],[-0.4122,39.4657],[-0.4129,39.463],[-0.4125,39.4631],[-0.4074,39.4632],[-0.4063,39.4632],[-0.4062,39.4633],[-0.4061,39.4633],[-0.4059,39.4634],[-0.4058,39.4635],[-0.4057,39.4636]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-08-001,Patraix,"{""coordinates"":[[[[-0.3955,39.468],[-0.3954,39.4676],[-0.3949,39.4665],[-0.3945,39.4653],[-0.3953,39.4646],[-0.396,39.4639],[-0.3974,39.4639],[-0.3974,39.4635],[-0.3974,39.463],[-0.3973,39.4628],[-0.396,39.4616],[-0.3941,39.4599],[-0.3929,39.4588],[-0.3915,39.4575],[-0.3903,39.4565],[-0.3897,39.4575],[-0.389,39.4585],[-0.3882,39.4596],[-0.3884,39.4604],[-0.3875,39.4615],[-0.3876,39.4617],[-0.388,39.4622],[-0.3873,39.4625],[-0.3869,39.4627],[-0.3901,39.467],[-0.3926,39.4674],[-0.3955,39.468]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-15-002,Torrefiel,"{""coordinates"":[[[[-0.3742,39.492],[-0.3741,39.492],[-0.374,39.492],[-0.3737,39.4925],[-0.3732,39.4933],[-0.3729,39.4938],[-0.3727,39.4941],[-0.3726,39.4942],[-0.3724,39.4943],[-0.372,39.4946],[-0.3716,39.4952],[-0.3711,39.4949],[-0.3702,39.496],[-0.371,39.4963],[-0.3708,39.4968],[-0.3718,39.497],[-0.3711,39.4986],[-0.3725,39.499],[-0.3758,39.4997],[-0.3768,39.4997],[-0.3786,39.4996],[-0.3813,39.4989],[-0.3813,39.4977],[-0.3813,39.4973],[-0.3807,39.4958],[-0.3804,39.495],[-0.3801,39.4939],[-0.3818,39.4935],[-0.3832,39.4932],[-0.3827,39.4918],[-0.3823,39.4906],[-0.3822,39.4902],[-0.3805,39.4906],[-0.3784,39.4911],[-0.3769,39.4914],[-0.3742,39.492]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-13-004,La Vega Baixa,"{""coordinates"":[[[[-0.3472,39.4755],[-0.3464,39.4773],[-0.3485,39.4773],[-0.3485,39.4782],[-0.35,39.4782],[-0.3506,39.4782],[-0.3513,39.4782],[-0.3513,39.4781],[-0.3515,39.4778],[-0.3515,39.4777],[-0.3526,39.4779],[-0.3527,39.478],[-0.3533,39.4768],[-0.3538,39.4757],[-0.3525,39.4752],[-0.352,39.4752],[-0.351,39.4749],[-0.3484,39.4741],[-0.3479,39.474],[-0.3476,39.474],[-0.3477,39.4743],[-0.3476,39.4744],[-0.3472,39.4755]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-08-002,Sant Isidre,"{""coordinates"":[[[[-0.4019,39.4573],[-0.4024,39.4581],[-0.4033,39.4573],[-0.4051,39.4558],[-0.4071,39.4542],[-0.4087,39.453],[-0.4101,39.452],[-0.4092,39.4507],[-0.4063,39.4467],[-0.4052,39.4483],[-0.4027,39.451],[-0.4017,39.4518],[-0.3996,39.4536],[-0.3997,39.4538],[-0.4001,39.4544],[-0.4004,39.4549],[-0.4019,39.4573]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-08-003,Vara de Quart,"{""coordinates"":[[[[-0.3974,39.4639],[-0.4002,39.4638],[-0.4024,39.4637],[-0.4049,39.4636],[-0.4057,39.4636],[-0.4058,39.4635],[-0.4061,39.4633],[-0.4063,39.4632],[-0.408,39.4632],[-0.4098,39.4631],[-0.4129,39.463],[-0.4137,39.46],[-0.4148,39.4572],[-0.4126,39.4552],[-0.4101,39.452],[-0.4071,39.4542],[-0.4051,39.4558],[-0.4034,39.4572],[-0.4024,39.4581],[-0.4009,39.4595],[-0.3987,39.4615],[-0.3973,39.4628],[-0.3974,39.463],[-0.3974,39.4639]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-07-002,Soternes,"{""coordinates"":[[[[-0.4062,39.4698],[-0.4057,39.4698],[-0.4057,39.4698],[-0.4053,39.4705],[-0.4052,39.4711],[-0.4055,39.4722],[-0.4056,39.4731],[-0.4059,39.4744],[-0.4061,39.4743],[-0.4066,39.4742],[-0.4079,39.474],[-0.4088,39.474],[-0.4077,39.4737],[-0.4071,39.4736],[-0.4069,39.4733],[-0.4069,39.4728],[-0.4071,39.4727],[-0.4102,39.4726],[-0.4109,39.4726],[-0.4111,39.4725],[-0.4119,39.4716],[-0.4122,39.4713],[-0.4125,39.4712],[-0.4136,39.4709],[-0.4149,39.4703],[-0.4157,39.4699],[-0.4164,39.4696],[-0.4173,39.4692],[-0.4141,39.4695],[-0.4105,39.4697],[-0.4101,39.4697],[-0.4085,39.4699],[-0.4068,39.4699],[-0.4062,39.4698]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-08-004,Safranar,"{""coordinates"":[[[[-0.3998,39.4538],[-0.3996,39.4536],[-0.3983,39.4546],[-0.3972,39.4554],[-0.3969,39.4556],[-0.3966,39.4557],[-0.3963,39.4559],[-0.3958,39.4561],[-0.3948,39.4562],[-0.3933,39.4563],[-0.3924,39.4564],[-0.3916,39.4564],[-0.3906,39.4565],[-0.3903,39.4565],[-0.3918,39.4578],[-0.3932,39.459],[-0.3942,39.46],[-0.396,39.4616],[-0.3973,39.4628],[-0.3984,39.4618],[-0.4006,39.4598],[-0.4017,39.4588],[-0.4022,39.4583],[-0.4024,39.4581],[-0.4016,39.4568],[-0.4008,39.4555],[-0.4002,39.4544],[-0.3998,39.4538]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-07-003,Tres Forques,"{""coordinates"":[[[[-0.3955,39.468],[-0.396,39.4681],[-0.3975,39.4684],[-0.3996,39.4687],[-0.3999,39.4688],[-0.4012,39.469],[-0.4027,39.4693],[-0.405,39.4697],[-0.4057,39.4698],[-0.4058,39.4694],[-0.4061,39.4685],[-0.4062,39.4679],[-0.4061,39.4673],[-0.4059,39.4656],[-0.4057,39.4636],[-0.405,39.4636],[-0.4035,39.4636],[-0.402,39.4637],[-0.4007,39.4638],[-0.3987,39.4638],[-0.3974,39.4639],[-0.396,39.4639],[-0.3953,39.4646],[-0.3945,39.4653],[-0.395,39.4667],[-0.3954,39.4676],[-0.3955,39.468]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-16-001,Benicalap,"{""coordinates"":[[[[-0.3851,39.4896],[-0.3847,39.4897],[-0.3834,39.49],[-0.3822,39.4902],[-0.3822,39.4905],[-0.3824,39.4909],[-0.3825,39.4913],[-0.3828,39.4921],[-0.3832,39.4932],[-0.3863,39.4926],[-0.3879,39.4931],[-0.3885,39.4933],[-0.3905,39.494],[-0.3911,39.4943],[-0.3939,39.4971],[-0.3944,39.4969],[-0.3957,39.4961],[-0.3967,39.4955],[-0.397,39.4958],[-0.3976,39.4954],[-0.3982,39.496],[-0.3997,39.4952],[-0.4,39.4957],[-0.4025,39.4946],[-0.3996,39.4905],[-0.398,39.4884],[-0.3962,39.4858],[-0.3953,39.4846],[-0.3949,39.4848],[-0.3937,39.4853],[-0.3934,39.4854],[-0.3926,39.4858],[-0.3931,39.4864],[-0.3933,39.4867],[-0.3935,39.487],[-0.3927,39.4873],[-0.3916,39.4877],[-0.3904,39.4882],[-0.3895,39.4886],[-0.3894,39.4886],[-0.387,39.4892],[-0.3856,39.4895],[-0.3851,39.4896]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-14-002,Camí de Vera,"{""coordinates"":[[[[-0.3603,39.489],[-0.3601,39.489],[-0.359,39.4889],[-0.3593,39.4875],[-0.3576,39.4872],[-0.3576,39.4871],[-0.357,39.487],[-0.3564,39.487],[-0.3563,39.4869],[-0.3563,39.4868],[-0.3564,39.486],[-0.3553,39.4859],[-0.3546,39.4858],[-0.3547,39.4852],[-0.3548,39.4845],[-0.3541,39.4844],[-0.3542,39.4833],[-0.3544,39.4824],[-0.3523,39.4818],[-0.3522,39.4818],[-0.3519,39.4817],[-0.3515,39.4815],[-0.3514,39.4816],[-0.3508,39.4819],[-0.3506,39.482],[-0.3504,39.4822],[-0.3493,39.4829],[-0.3469,39.4844],[-0.343,39.4869],[-0.3427,39.487],[-0.3422,39.4873],[-0.3441,39.4877],[-0.3467,39.4882],[-0.349,39.4887],[-0.3495,39.4889],[-0.3506,39.4891],[-0.3518,39.4893],[-0.3538,39.4911],[-0.3548,39.4918],[-0.3556,39.4925],[-0.3565,39.4932],[-0.3577,39.4942],[-0.3579,39.4937],[-0.3586,39.4925],[-0.3588,39.4922],[-0.359,39.4916],[-0.3591,39.4914],[-0.3594,39.4907],[-0.3603,39.489]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-09-002,L'Hort de Senabre,"{""coordinates"":[[[[-0.3845,39.4534],[-0.3845,39.4535],[-0.3854,39.4538],[-0.3856,39.4538],[-0.3865,39.4544],[-0.3872,39.4548],[-0.3873,39.4549],[-0.3881,39.4553],[-0.3889,39.4556],[-0.3892,39.4558],[-0.3904,39.4564],[-0.3906,39.4561],[-0.3913,39.455],[-0.3924,39.4534],[-0.3932,39.4522],[-0.3941,39.4509],[-0.3949,39.4498],[-0.3955,39.4488],[-0.396,39.4481],[-0.3961,39.4479],[-0.396,39.4476],[-0.3923,39.4477],[-0.3897,39.4477],[-0.3896,39.4479],[-0.3894,39.4493],[-0.3889,39.4513],[-0.3887,39.4522],[-0.3885,39.4531],[-0.3883,39.4531],[-0.3875,39.4529],[-0.3847,39.4525],[-0.3845,39.4534]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-09-003,La Creu Coberta,"{""coordinates"":[[[[-0.3811,39.4546],[-0.3814,39.4546],[-0.3817,39.4547],[-0.3822,39.4548],[-0.3829,39.4549],[-0.3834,39.455],[-0.3839,39.4551],[-0.3841,39.4551],[-0.3842,39.4546],[-0.3844,39.454],[-0.3845,39.4535],[-0.3845,39.4531],[-0.3847,39.4525],[-0.3848,39.4526],[-0.3857,39.4527],[-0.3867,39.4528],[-0.3875,39.4529],[-0.3882,39.453],[-0.3885,39.4531],[-0.3887,39.4522],[-0.3888,39.4518],[-0.3889,39.4513],[-0.3891,39.4504],[-0.3894,39.4492],[-0.3896,39.4483],[-0.3896,39.4479],[-0.3897,39.4477],[-0.3885,39.4478],[-0.3875,39.4478],[-0.387,39.4478],[-0.3867,39.4478],[-0.3859,39.4478],[-0.3861,39.4472],[-0.3859,39.4471],[-0.3849,39.447],[-0.3838,39.4468],[-0.3837,39.4471],[-0.383,39.4491],[-0.3827,39.4502],[-0.3825,39.4508],[-0.3822,39.4514],[-0.3817,39.4528],[-0.3811,39.4546]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-09-001,La Raiosa,"{""coordinates"":[[[[-0.3859,39.4612],[-0.3869,39.4627],[-0.3873,39.4625],[-0.3876,39.4623],[-0.388,39.4622],[-0.3877,39.4618],[-0.3875,39.4615],[-0.3878,39.461],[-0.3884,39.4604],[-0.3883,39.4601],[-0.3882,39.4596],[-0.3884,39.4594],[-0.389,39.4585],[-0.3899,39.4571],[-0.3904,39.4564],[-0.3896,39.456],[-0.3889,39.4556],[-0.3879,39.4552],[-0.3874,39.4549],[-0.3873,39.4549],[-0.3856,39.4538],[-0.385,39.4537],[-0.3845,39.4535],[-0.3842,39.4546],[-0.3841,39.4551],[-0.3834,39.455],[-0.3817,39.4547],[-0.3814,39.4546],[-0.3811,39.4546],[-0.3809,39.4553],[-0.3811,39.4554],[-0.3814,39.4554],[-0.382,39.4558],[-0.3826,39.4566],[-0.3836,39.4579],[-0.3835,39.4581],[-0.3832,39.4591],[-0.3829,39.4599],[-0.383,39.46],[-0.3831,39.46],[-0.3834,39.4599],[-0.3846,39.4594],[-0.3859,39.4612]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-09-004,Sant Marcellí,"{""coordinates"":[[[[-0.3861,39.4472],[-0.3859,39.4477],[-0.3859,39.4478],[-0.3867,39.4478],[-0.3872,39.4478],[-0.3885,39.4478],[-0.3897,39.4477],[-0.3911,39.4477],[-0.3923,39.4477],[-0.3923,39.4474],[-0.3925,39.4468],[-0.3929,39.4457],[-0.3934,39.4444],[-0.3937,39.4437],[-0.3943,39.4421],[-0.3937,39.4419],[-0.3929,39.4422],[-0.3924,39.4423],[-0.3918,39.4423],[-0.3902,39.4424],[-0.3894,39.4423],[-0.3889,39.4424],[-0.3884,39.4425],[-0.3882,39.4426],[-0.388,39.4427],[-0.3878,39.443],[-0.3876,39.4433],[-0.3866,39.4459],[-0.3861,39.4471],[-0.3861,39.4472]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-04-005,Beniferri,"{""coordinates"":[[[[-0.4017,39.4988],[-0.4041,39.4997],[-0.405,39.4982],[-0.4048,39.498],[-0.4064,39.4973],[-0.4094,39.4963],[-0.4082,39.4947],[-0.4079,39.4942],[-0.4076,39.4938],[-0.4073,39.4934],[-0.4069,39.4927],[-0.4054,39.4933],[-0.4044,39.4937],[-0.4042,39.4938],[-0.4034,39.4942],[-0.4025,39.4946],[-0.4015,39.495],[-0.4006,39.4954],[-0.4,39.4957],[-0.3997,39.4952],[-0.3989,39.4956],[-0.3982,39.496],[-0.3985,39.4962],[-0.3988,39.4965],[-0.3995,39.4972],[-0.4003,39.4979],[-0.401,39.4984],[-0.4012,39.4986],[-0.4014,39.4988],[-0.4015,39.4989],[-0.4017,39.4988]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-04-003,El Calvari,"{""coordinates"":[[[[-0.3872,39.4864],[-0.387,39.4865],[-0.3882,39.4873],[-0.3894,39.4885],[-0.3895,39.4886],[-0.3902,39.4883],[-0.3905,39.4882],[-0.3914,39.4878],[-0.3924,39.4874],[-0.3927,39.4873],[-0.3935,39.487],[-0.3934,39.4869],[-0.3931,39.4865],[-0.3928,39.4861],[-0.3926,39.4858],[-0.3912,39.4863],[-0.3905,39.4861],[-0.3902,39.4857],[-0.3898,39.4853],[-0.3892,39.4855],[-0.3889,39.4851],[-0.3882,39.4854],[-0.3882,39.4856],[-0.3882,39.486],[-0.388,39.4861],[-0.3872,39.4864]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-04-001,Campanar,"{""coordinates"":[[[[-0.3973,39.4762],[-0.3969,39.4765],[-0.3955,39.4771],[-0.3948,39.4774],[-0.3933,39.4781],[-0.3915,39.4788],[-0.391,39.479],[-0.3888,39.4796],[-0.3868,39.4805],[-0.387,39.4808],[-0.3886,39.4831],[-0.3888,39.4834],[-0.3886,39.4836],[-0.388,39.4839],[-0.388,39.4839],[-0.3889,39.4851],[-0.3892,39.4855],[-0.3898,39.4853],[-0.3901,39.4856],[-0.3902,39.4858],[-0.3904,39.486],[-0.3905,39.4861],[-0.3912,39.4863],[-0.3921,39.486],[-0.3949,39.4847],[-0.3953,39.4846],[-0.3958,39.4852],[-0.3962,39.4858],[-0.3967,39.4856],[-0.3977,39.4851],[-0.3982,39.4849],[-0.3995,39.4844],[-0.4002,39.484],[-0.4006,39.4839],[-0.4011,39.4836],[-0.4016,39.4833],[-0.4017,39.4833],[-0.4012,39.4826],[-0.4012,39.4825],[-0.3998,39.4806],[-0.3986,39.4789],[-0.3993,39.4786],[-0.3998,39.4784],[-0.4,39.4784],[-0.3997,39.4773],[-0.3992,39.4758],[-0.398,39.476],[-0.3973,39.4762]]]],""type"":""MultiPolygon""}",8,Valencia
0-EU-ES-46-02-002-250-04-004,Sant Pau,"{""coordinates"":[[[[-0.3962,39.4858],[-0.397,39.487],[-0.399,39.4897],[-0.4019,39.4938],[-0.4025,39.4946],[-0.4034,39.4942],[-0.4042,39.4938],[-0.4054,39.4933],[-0.4069,39.4927],[-0.4074,39.4934],[-0.4079,39.4942],[-0.4082,39.4947],[-0.4094,39.4963],[-0.4137,39.496],[-0.4156,39.496],[-0.4192,39.496],[-0.4236,39.4952],[-0.4256,39.4942],[-0.4262,39.4936],[-0.4247,39.4912],[-0.426,39.488],[-0.4221,39.486],[-0.413,39.4825],[-0.4103,39.4814],[-0.4073,39.481],[-0.4067,39.4819],[-0.4066,39.4824],[-0.4046,39.4832],[-0.404,39.4824],[-0.4027,39.4829],[-0.4016,39.4833],[-0.4011,39.4836],[-0.4006,39.4839],[-0.4002,39.484],[-0.3995,39.4843],[-0.3977,39.4851],[-0.3962,39.4858]]]],""type"":""MultiPolygon""}",8,Valencia
